date,freq,variable,value
1959-07-01,q,DYDH,25122.0
1959-07-01,q,DYZN,1834.0
1959-07-01,q,LOJU,0.0
1959-07-01,q,LOJX,577.0
1959-08-01,m,BBFW,347.0
1959-08-01,m,BLUU,174.0
1959-09-01,m,BBFW,129.0
1959-09-01,m,BLUU,212.0
1959-10-01,m,BBFW,165.0
1959-10-01,q,BCAJ,23370.0
1959-10-01,m,BLUU,209.0
1959-10-01,q,DYDC,25751.0
1959-10-01,q,DYDH,25211.0
1959-10-01,q,DYZN,1820.0
1959-10-01,q,LOJU,0.0
1959-10-01,q,LOJX,560.0
1959-11-01,m,BBFW,128.0
1959-11-01,m,BLUU,197.0
1959-12-01,m,BBFW,97.0
1959-12-01,m,BLUU,160.0
1960-01-01,a,BBFW,3024.0
1960-01-01,m,BBFW,185.0
1960-01-01,a,BCAJ,23634.0
1960-01-01,q,BCAJ,23531.0
1960-01-01,m,BLUU,236.0
1960-01-01,a,DYDC,26015.0
1960-01-01,q,DYDC,25905.0
1960-01-01,a,DYDH,25470.0
1960-01-01,q,DYDH,25362.0
1960-01-01,a,DYZN,1840.0
1960-01-01,q,DYZN,1824.0
1960-01-01,a,LOJU,0.0
1960-01-01,q,LOJU,0.0
1960-01-01,a,LOJX,541.0
1960-01-01,q,LOJX,550.0
1960-02-01,m,BBFW,258.0
1960-02-01,m,BLUU,306.0
1960-03-01,m,BBFW,238.0
1960-03-01,m,BLUU,352.0
1960-04-01,m,BBFW,313.0
1960-04-01,q,BCAJ,23634.0
1960-04-01,m,BLUU,263.0
1960-04-01,q,DYDC,26015.0
1960-04-01,q,DYDH,25470.0
1960-04-01,q,DYZN,1840.0
1960-04-01,q,LOJU,0.0
1960-04-01,q,LOJX,541.0
1960-05-01,m,BBFW,422.0
1960-05-01,m,BLUU,297.0
1960-06-01,m,BBFW,217.0
1960-06-01,m,BLUU,273.0
1960-07-01,m,BBFW,126.0
1960-07-01,q,BCAJ,23685.0
1960-07-01,m,BLUU,171.0
1960-07-01,q,DYDC,26060.0
1960-07-01,q,DYDH,25519.0
1960-07-01,q,DYZN,1839.0
1960-07-01,q,LOJU,0.0
1960-07-01,q,LOJX,536.0
1960-08-01,m,BBFW,237.0
1960-08-01,m,BLUU,273.0
1960-09-01,m,BBFW,260.0
1960-09-01,m,BLUU,273.0
1960-10-01,m,BBFW,398.0
1960-10-01,q,BCAJ,23894.0
1960-10-01,m,BLUU,293.0
1960-10-01,q,DYDC,26246.0
1960-10-01,q,DYDH,25706.0
1960-10-01,q,DYZN,1827.0
1960-10-01,q,LOJU,0.0
1960-10-01,q,LOJX,526.0
1960-11-01,m,BBFW,266.0
1960-11-01,m,BLUU,303.0
1960-12-01,m,BBFW,104.0
1960-12-01,m,BLUU,173.0
1961-01-01,a,BBFW,3046.0
1961-01-01,m,BBFW,151.0
1961-01-01,a,BCAJ,23985.0
1961-01-01,q,BCAJ,24011.0
1961-01-01,m,BLUU,274.0
1961-01-01,a,DYDC,26312.0
1961-01-01,q,DYDC,26345.0
1961-01-01,a,DYDH,25779.0
1961-01-01,q,DYDH,25807.0
1961-01-01,a,DYZN,1832.0
1961-01-01,q,DYZN,1827.0
1961-01-01,a,LOJU,0.0
1961-01-01,q,LOJU,0.0
1961-01-01,a,LOJX,495.0
1961-01-01,q,LOJX,507.0
1961-02-01,m,BBFW,472.0
1961-02-01,m,BLUU,261.0
1961-03-01,m,BBFW,442.0
1961-03-01,m,BLUU,290.0
1961-04-01,m,BBFW,339.0
1961-04-01,q,BCAJ,23985.0
1961-04-01,m,BLUU,301.0
1961-04-01,q,DYDC,26312.0
1961-04-01,q,DYDH,25779.0
1961-04-01,q,DYZN,1832.0
1961-04-01,q,LOJU,0.0
1961-04-01,q,LOJX,495.0
1961-05-01,m,BBFW,275.0
1961-05-01,m,BLUU,276.0
1961-06-01,m,BBFW,268.0
1961-06-01,m,BLUU,296.0
1961-07-01,m,BBFW,174.0
1961-07-01,q,BCAJ,24065.0
1961-07-01,m,BLUU,185.0
1961-07-01,q,DYDC,26374.0
1961-07-01,q,DYDH,25840.0
1961-07-01,q,DYZN,1824.0
1961-07-01,q,LOJU,0.0
1961-07-01,q,LOJX,485.0
1961-08-01,m,BBFW,121.0
1961-08-01,m,BLUU,219.0
1961-09-01,m,BBFW,188.0
1961-09-01,m,BLUU,280.0
1961-10-01,m,BBFW,381.0
1961-10-01,q,BCAJ,24014.0
1961-10-01,m,BLUU,279.0
1961-10-01,q,DYDC,26301.0
1961-10-01,q,DYDH,25767.0
1961-10-01,q,DYZN,1812.0
1961-10-01,q,LOJU,0.0
1961-10-01,q,LOJX,475.0
1961-11-01,m,BBFW,159.0
1961-11-01,m,BLUU,241.0
1961-12-01,m,BBFW,76.0
1961-12-01,m,BLUU,138.0
1962-01-01,a,BBFW,5798.0
1962-01-01,m,BBFW,121.0
1962-01-01,a,BCAJ,24214.0
1962-01-01,q,BCAJ,24175.0
1962-01-01,m,BLUU,223.0
1962-01-01,a,DYDC,26506.0
1962-01-01,q,DYDC,26450.0
1962-01-01,a,DYDH,25967.0
1962-01-01,q,DYDH,25913.0
1962-01-01,a,DYZN,1830.0
1962-01-01,q,DYZN,1809.0
1962-01-01,a,LOJU,0.0
1962-01-01,q,LOJU,0.0
1962-01-01,a,LOJX,462.0
1962-01-01,q,LOJX,466.0
1962-02-01,m,BBFW,1934.0
1962-02-01,m,BLUU,287.0
1962-03-01,m,BBFW,2018.0
1962-03-01,m,BLUU,318.0
1962-04-01,m,BBFW,241.0
1962-04-01,q,BCAJ,24214.0
1962-04-01,m,BLUU,251.0
1962-04-01,q,DYDC,26506.0
1962-04-01,q,DYDH,25967.0
1962-04-01,q,DYZN,1830.0
1962-04-01,q,LOJU,0.0
1962-04-01,q,LOJX,462.0
1962-05-01,m,BBFW,213.0
1962-05-01,m,BLUU,304.0
1962-06-01,m,BBFW,108.0
1962-06-01,m,BLUU,231.0
1962-07-01,m,BBFW,69.0
1962-07-01,q,BCAJ,24208.0
1962-07-01,m,BLUU,172.0
1962-07-01,q,DYDC,26485.0
1962-07-01,q,DYDH,25946.0
1962-07-01,q,DYZN,1821.0
1962-07-01,q,LOJU,0.0
1962-07-01,q,LOJX,456.0
1962-08-01,m,BBFW,133.0
1962-08-01,m,BLUU,240.0
1962-09-01,m,BBFW,145.0
1962-09-01,m,BLUU,236.0
1962-10-01,m,BBFW,600.0
1962-10-01,q,BCAJ,24152.0
1962-10-01,m,BLUU,264.0
1962-10-01,q,DYDC,26415.0
1962-10-01,q,DYDH,25879.0
1962-10-01,q,DYZN,1810.0
1962-10-01,q,LOJU,0.0
1962-10-01,q,LOJX,453.0
1962-11-01,m,BBFW,135.0
1962-11-01,m,BLUU,177.0
1962-12-01,m,BBFW,82.0
1962-12-01,m,BLUU,92.0
1963-01-01,a,BBFW,1755.0
1963-01-01,m,BBFW,54.0
1963-01-01,a,BCAJ,24271.0
1963-01-01,q,BCAJ,24075.0
1963-01-01,m,BLUU,163.0
1963-01-01,a,DYDC,26542.0
1963-01-01,q,DYDC,26328.0
1963-01-01,a,DYDH,26005.0
1963-01-01,q,DYDH,25795.0
1963-01-01,a,DYZN,1824.0
1963-01-01,q,DYZN,1803.0
1963-01-01,a,LOJU,0.0
1963-01-01,q,LOJU,0.0
1963-01-01,a,LOJX,446.0
1963-01-01,q,LOJX,451.0
1963-02-01,m,BBFW,56.0
1963-02-01,m,BLUU,162.0
1963-03-01,m,BBFW,101.0
1963-03-01,m,BLUU,202.0
1963-04-01,m,BBFW,92.0
1963-04-01,q,BCAJ,24271.0
1963-04-01,m,BLUU,186.0
1963-04-01,q,DYDC,26542.0
1963-04-01,q,DYDH,26005.0
1963-04-01,q,DYZN,1824.0
1963-04-01,q,LOJU,0.0
1963-04-01,q,LOJX,446.0
1963-05-01,m,BBFW,187.0
1963-05-01,m,BLUU,212.0
1963-06-01,m,BBFW,144.0
1963-06-01,m,BLUU,189.0
1963-07-01,m,BBFW,125.0
1963-07-01,q,BCAJ,24304.0
1963-07-01,m,BLUU,174.0
1963-07-01,q,DYDC,26565.0
1963-07-01,q,DYDH,26028.0
1963-07-01,q,DYZN,1818.0
1963-07-01,q,LOJU,0.0
1963-07-01,q,LOJX,443.0
1963-08-01,m,BBFW,400.0
1963-08-01,m,BLUU,176.0
1963-09-01,m,BBFW,107.0
1963-09-01,m,BLUU,234.0
1963-10-01,m,BBFW,189.0
1963-10-01,q,BCAJ,24458.0
1963-10-01,m,BLUU,266.0
1963-10-01,q,DYDC,26708.0
1963-10-01,q,DYDH,26168.0
1963-10-01,q,DYZN,1807.0
1963-10-01,q,LOJU,0.0
1963-10-01,q,LOJX,442.0
1963-11-01,m,BBFW,131.0
1963-11-01,m,BLUU,245.0
1963-12-01,m,BBFW,170.0
1963-12-01,m,BLUU,122.0
1964-01-01,a,BBFW,2277.0
1964-01-01,m,BBFW,381.0
1964-01-01,a,BCAJ,24599.0
1964-01-01,q,BCAJ,24517.0
1964-01-01,m,BLUU,203.0
1964-01-01,a,DYDC,26861.0
1964-01-01,q,DYDC,26759.0
1964-01-01,a,DYDH,26319.0
1964-01-01,q,DYDH,26219.0
1964-01-01,a,DYZN,1819.0
1964-01-01,q,DYZN,1799.0
1964-01-01,a,LOJU,0.0
1964-01-01,q,LOJU,0.0
1964-01-01,a,LOJX,443.0
1964-01-01,q,LOJX,443.0
1964-02-01,m,BBFW,178.0
1964-02-01,m,BLUU,231.0
1964-03-01,m,BBFW,179.0
1964-03-01,m,BLUU,222.0
1964-04-01,m,BBFW,268.0
1964-04-01,q,BCAJ,24599.0
1964-04-01,m,BLUU,308.0
1964-04-01,q,DYDC,26861.0
1964-04-01,q,DYDH,26319.0
1964-04-01,q,DYZN,1819.0
1964-04-01,q,LOJU,0.0
1964-04-01,q,LOJX,443.0
1964-05-01,m,BBFW,204.0
1964-05-01,m,BLUU,262.0
1964-06-01,m,BBFW,172.0
1964-06-01,m,BLUU,261.0
1964-07-01,m,BBFW,249.0
1964-07-01,q,BCAJ,24720.0
1964-07-01,m,BLUU,200.0
1964-07-01,q,DYDC,26984.0
1964-07-01,q,DYDH,26439.0
1964-07-01,q,DYZN,1822.0
1964-07-01,q,LOJU,0.0
1964-07-01,q,LOJX,442.0
1964-08-01,m,BBFW,100.0
1964-08-01,m,BLUU,203.0
1964-09-01,m,BBFW,159.0
1964-09-01,m,BLUU,258.0
1964-10-01,m,BBFW,161.0
1964-10-01,q,BCAJ,24810.0
1964-10-01,m,BLUU,277.0
1964-10-01,q,DYDC,27061.0
1964-10-01,q,DYDH,26513.0
1964-10-01,q,DYZN,1807.0
1964-10-01,q,LOJU,0.0
1964-10-01,q,LOJX,444.0
1964-11-01,m,BBFW,159.0
1964-11-01,m,BLUU,261.0
1964-12-01,m,BBFW,68.0
1964-12-01,m,BLUU,160.0
1965-01-01,a,BBFW,2925.0
1965-01-01,m,BBFW,123.0
1965-01-01,a,BCAJ,24890.0
1965-01-01,q,BCAJ,24875.0
1965-01-01,m,BLUU,212.0
1965-01-01,a,DYDC,27146.0
1965-01-01,q,DYDC,27117.0
1965-01-01,a,DYDH,26594.0
1965-01-01,q,DYDH,26567.0
1965-01-01,a,DYZN,1814.0
1965-01-01,q,DYZN,1799.0
1965-01-01,a,LOJU,0.0
1965-01-01,q,LOJU,0.0
1965-01-01,a,LOJX,442.0
1965-01-01,q,LOJX,443.0
1965-02-01,m,BBFW,371.0
1965-02-01,m,BLUU,280.0
1965-03-01,m,BBFW,421.0
1965-03-01,m,BLUU,300.0
1965-04-01,m,BBFW,263.0
1965-04-01,q,BCAJ,24890.0
1965-04-01,m,BLUU,257.0
1965-04-01,q,DYDC,27146.0
1965-04-01,q,DYDH,26594.0
1965-04-01,q,DYZN,1814.0
1965-04-01,q,LOJU,0.0
1965-04-01,q,LOJX,442.0
1965-05-01,m,BBFW,503.0
1965-05-01,m,BLUU,301.0
1965-06-01,m,BBFW,328.0
1965-06-01,m,BLUU,229.0
1965-07-01,m,BBFW,183.0
1965-07-01,q,BCAJ,24899.0
1965-07-01,m,BLUU,179.0
1965-07-01,q,DYDC,27165.0
1965-07-01,q,DYDH,26615.0
1965-07-01,q,DYZN,1826.0
1965-07-01,q,LOJU,0.0
1965-07-01,q,LOJX,440.0
1965-08-01,m,BBFW,169.0
1965-08-01,m,BLUU,198.0
1965-09-01,m,BBFW,149.0
1965-09-01,m,BLUU,238.0
1965-10-01,m,BBFW,195.0
1965-10-01,q,BCAJ,25043.0
1965-10-01,m,BLUU,225.0
1965-10-01,q,DYDC,27285.0
1965-10-01,q,DYDH,26735.0
1965-10-01,q,DYZN,1803.0
1965-10-01,q,LOJU,0.0
1965-10-01,q,LOJX,439.0
1965-11-01,m,BBFW,145.0
1965-11-01,m,BLUU,227.0
1965-12-01,m,BBFW,74.0
1965-12-01,m,BLUU,125.0
1966-01-01,a,BBFW,2398.0
1966-01-01,m,BBFW,147.0
1966-01-01,a,BCAJ,25080.0
1966-01-01,q,BCAJ,25100.0
1966-01-01,m,BLUU,225.0
1966-01-01,a,DYDC,27324.0
1966-01-01,q,DYDC,27332.0
1966-01-01,a,DYDH,26776.0
1966-01-01,q,DYDH,26782.0
1966-01-01,a,DYZN,1808.0
1966-01-01,q,DYZN,1795.0
1966-01-01,a,LOJU,0.0
1966-01-01,q,LOJU,0.0
1966-01-01,a,LOJX,436.0
1966-01-01,q,LOJX,437.0
1966-02-01,m,BBFW,186.0
1966-02-01,m,BLUU,228.0
1966-03-01,m,BBFW,153.0
1966-03-01,m,BLUU,288.0
1966-04-01,m,BBFW,121.0
1966-04-01,q,BCAJ,25080.0
1966-04-01,m,BLUU,204.0
1966-04-01,q,DYDC,27324.0
1966-04-01,q,DYDH,26776.0
1966-04-01,q,DYZN,1808.0
1966-04-01,q,LOJU,0.0
1966-04-01,q,LOJX,436.0
1966-05-01,m,BBFW,391.0
1966-05-01,m,BLUU,233.0
1966-06-01,m,BBFW,790.0
1966-06-01,m,BLUU,185.0
1966-07-01,m,BBFW,133.0
1966-07-01,q,BCAJ,25045.0
1966-07-01,m,BLUU,128.0
1966-07-01,q,DYDC,27331.0
1966-07-01,q,DYDH,26781.0
1966-07-01,q,DYZN,1850.0
1966-07-01,q,LOJU,0.0
1966-07-01,q,LOJX,435.0
1966-08-01,m,BBFW,64.0
1966-08-01,m,BLUU,154.0
1966-09-01,m,BBFW,60.0
1966-09-01,m,BLUU,133.0
1966-10-01,m,BBFW,163.0
1966-10-01,q,BCAJ,24797.0
1966-10-01,m,BLUU,192.0
1966-10-01,q,DYDC,27084.0
1966-10-01,q,DYDH,26538.0
1966-10-01,q,DYZN,1848.0
1966-10-01,q,LOJU,0.0
1966-10-01,q,LOJX,438.0
1966-11-01,m,BBFW,135.0
1966-11-01,m,BLUU,185.0
1966-12-01,m,BBFW,57.0
1966-12-01,m,BLUU,91.0
1967-01-01,a,BBFW,2787.0
1967-01-01,m,BBFW,133.0
1967-01-01,a,BCAJ,24624.0
1967-01-01,q,BCAJ,24627.0
1967-01-01,m,BLUU,193.0
1967-01-01,a,DYDC,26958.0
1967-01-01,q,DYDC,26933.0
1967-01-01,a,DYDH,26412.0
1967-01-01,q,DYDH,26389.0
1967-01-01,a,DYZN,1899.0
1967-01-01,q,DYZN,1868.0
1967-01-01,a,LOJU,0.0
1967-01-01,q,LOJU,0.0
1967-01-01,a,LOJX,436.0
1967-01-01,q,LOJX,438.0
1967-02-01,m,BBFW,171.0
1967-02-01,m,BLUU,233.0
1967-03-01,m,BBFW,155.0
1967-03-01,m,BLUU,189.0
1967-04-01,m,BBFW,184.0
1967-04-01,q,BCAJ,24624.0
1967-04-01,m,BLUU,205.0
1967-04-01,q,DYDC,26958.0
1967-04-01,q,DYDH,26412.0
1967-04-01,q,DYZN,1899.0
1967-04-01,q,LOJU,0.0
1967-04-01,q,LOJX,436.0
1967-05-01,m,BBFW,227.0
1967-05-01,m,BLUU,224.0
1967-06-01,m,BBFW,195.0
1967-06-01,m,BLUU,205.0
1967-07-01,m,BBFW,164.0
1967-07-01,q,BCAJ,24634.0
1967-07-01,m,BLUU,168.0
1967-07-01,q,DYDC,26997.0
1967-07-01,q,DYDH,26450.0
1967-07-01,q,DYZN,1931.0
1967-07-01,q,LOJU,0.0
1967-07-01,q,LOJX,432.0
1967-08-01,m,BBFW,142.0
1967-08-01,m,BLUU,207.0
1967-09-01,m,BBFW,379.0
1967-09-01,m,BLUU,218.0
1967-10-01,m,BBFW,600.0
1967-10-01,q,BCAJ,24531.0
1967-10-01,m,BLUU,281.0
1967-10-01,q,DYDC,26874.0
1967-10-01,q,DYDH,26329.0
1967-10-01,q,DYZN,1913.0
1967-10-01,q,LOJU,0.0
1967-10-01,q,LOJX,431.0
1967-11-01,m,BBFW,321.0
1967-11-01,m,BLUU,258.0
1967-12-01,m,BBFW,115.0
1967-12-01,m,BLUU,128.0
1968-01-01,a,BBFW,4690.0
1968-01-01,m,BBFW,157.0
1968-01-01,a,BCAJ,24458.0
1968-01-01,q,BCAJ,24489.0
1968-01-01,m,BLUU,182.0
1968-01-01,a,DYDC,26808.0
1968-01-01,q,DYDC,26830.0
1968-01-01,a,DYDH,26263.0
1968-01-01,q,DYDH,26285.0
1968-01-01,a,DYZN,1932.0
1968-01-01,q,DYZN,1915.0
1968-01-01,a,LOJU,0.0
1968-01-01,q,LOJU,0.0
1968-01-01,a,LOJX,418.0
1968-01-01,q,LOJX,425.0
1968-02-01,m,BBFW,268.0
1968-02-01,m,BLUU,205.0
1968-03-01,m,BBFW,289.0
1968-03-01,m,BLUU,218.0
1968-04-01,m,BBFW,257.0
1968-04-01,q,BCAJ,24458.0
1968-04-01,m,BLUU,231.0
1968-04-01,q,DYDC,26808.0
1968-04-01,q,DYDH,26263.0
1968-04-01,q,DYZN,1932.0
1968-04-01,q,LOJU,0.0
1968-04-01,q,LOJX,418.0
1968-05-01,m,BBFW,1861.0
1968-05-01,m,BLUU,286.0
1968-06-01,m,BBFW,277.0
1968-06-01,m,BLUU,216.0
1968-07-01,m,BBFW,179.0
1968-07-01,q,BCAJ,24454.0
1968-07-01,m,BLUU,263.0
1968-07-01,q,DYDC,26834.0
1968-07-01,q,DYDH,26287.0
1968-07-01,q,DYZN,1966.0
1968-07-01,q,LOJU,0.0
1968-07-01,q,LOJX,413.0
1968-08-01,m,BBFW,217.0
1968-08-01,m,BLUU,223.0
1968-09-01,m,BBFW,403.0
1968-09-01,m,BLUU,266.0
1968-10-01,m,BBFW,377.0
1968-10-01,q,BCAJ,24469.0
1968-10-01,m,BLUU,317.0
1968-10-01,q,DYDC,26844.0
1968-10-01,q,DYDH,26295.0
1968-10-01,q,DYZN,1967.0
1968-10-01,q,LOJU,0.0
1968-10-01,q,LOJX,408.0
1968-11-01,m,BBFW,289.0
1968-11-01,m,BLUU,324.0
1968-12-01,m,BBFW,115.0
1968-12-01,m,BLUU,160.0
1969-01-01,a,BBFW,6846.0
1969-01-01,m,BBFW,364.0
1969-01-01,a,BCAJ,24435.0
1969-01-01,q,BCAJ,24452.0
1969-01-01,m,BLUU,246.0
1969-01-01,a,DYDC,26843.0
1969-01-01,q,DYDC,26836.0
1969-01-01,a,DYDH,26292.0
1969-01-01,q,DYDH,26287.0
1969-01-01,a,DYZN,2010.0
1969-01-01,q,DYZN,1983.0
1969-01-01,a,LOJU,0.0
1969-01-01,q,LOJU,0.0
1969-01-01,a,LOJX,397.0
1969-01-01,q,LOJX,401.0
1969-02-01,m,BBFW,433.0
1969-02-01,m,BLUU,288.0
1969-03-01,m,BBFW,754.0
1969-03-01,m,BLUU,299.0
1969-04-01,m,BBFW,310.0
1969-04-01,q,BCAJ,24435.0
1969-04-01,m,BLUU,295.0
1969-04-01,q,DYDC,26843.0
1969-04-01,q,DYDH,26292.0
1969-04-01,q,DYZN,2010.0
1969-04-01,q,LOJU,0.0
1969-04-01,q,LOJX,397.0
1969-05-01,m,BBFW,402.0
1969-05-01,m,BLUU,315.0
1969-06-01,m,BBFW,405.0
1969-06-01,m,BLUU,308.0
1969-07-01,m,BBFW,434.0
1969-07-01,q,BCAJ,24414.0
1969-07-01,m,BLUU,282.0
1969-07-01,q,DYDC,26841.0
1969-07-01,q,DYDH,26287.0
1969-07-01,q,DYZN,2033.0
1969-07-01,q,LOJU,0.0
1969-07-01,q,LOJX,394.0
1969-08-01,m,BBFW,563.0
1969-08-01,m,BLUU,284.0
1969-09-01,m,BBFW,400.0
1969-09-01,m,BLUU,351.0
1969-10-01,m,BBFW,1853.0
1969-10-01,q,BCAJ,24382.0
1969-10-01,m,BLUU,456.0
1969-10-01,q,DYDC,26812.0
1969-10-01,q,DYDH,26256.0
1969-10-01,q,DYZN,2036.0
1969-10-01,q,LOJU,0.0
1969-10-01,q,LOJX,393.0
1969-11-01,m,BBFW,536.0
1969-11-01,m,BLUU,406.0
1969-12-01,m,BBFW,392.0
1969-12-01,m,BLUU,215.0
1970-01-01,a,BBFW,10980.0
1970-01-01,m,BBFW,446.0
1970-01-01,a,BCAJ,24289.0
1970-01-01,q,BCAJ,24398.0
1970-01-01,m,BLUU,374.0
1970-01-01,a,DYDC,26747.0
1970-01-01,q,DYDC,26844.0
1970-01-01,a,DYDH,26187.0
1970-01-01,q,DYDH,26285.0
1970-01-01,a,DYZN,2069.0
1970-01-01,q,DYZN,2055.0
1970-01-01,a,LOJU,0.0
1970-01-01,q,LOJU,0.0
1970-01-01,a,LOJX,389.0
1970-01-01,q,LOJX,391.0
1970-02-01,m,BBFW,880.0
1970-02-01,m,BLUU,503.0
1970-03-01,m,BBFW,875.0
1970-03-01,m,BLUU,530.0
1970-04-01,m,BBFW,928.0
1970-04-01,q,BCAJ,24289.0
1970-04-01,m,BLUU,503.0
1970-04-01,q,DYDC,26747.0
1970-04-01,q,DYDH,26187.0
1970-04-01,q,DYZN,2069.0
1970-04-01,q,LOJU,0.0
1970-04-01,q,LOJX,389.0
1970-05-01,m,BBFW,911.0
1970-05-01,m,BLUU,457.0
1970-06-01,m,BBFW,962.0
1970-06-01,m,BLUU,445.0
1970-07-01,m,BBFW,1105.0
1970-07-01,q,BCAJ,24263.0
1970-07-01,m,BLUU,322.0
1970-07-01,q,DYDC,26693.0
1970-07-01,q,DYDH,26131.0
1970-07-01,q,DYZN,2043.0
1970-07-01,q,LOJU,0.0
1970-07-01,q,LOJX,387.0
1970-08-01,m,BBFW,530.0
1970-08-01,m,BLUU,353.0
1970-09-01,m,BBFW,773.0
1970-09-01,m,BLUU,433.0
1970-10-01,m,BBFW,1659.0
1970-10-01,q,BCAJ,24224.0
1970-10-01,m,BLUU,403.0
1970-10-01,q,DYDC,26631.0
1970-10-01,q,DYDH,26068.0
1970-10-01,q,DYZN,2019.0
1970-10-01,q,LOJU,0.0
1970-10-01,q,LOJX,388.0
1970-11-01,m,BBFW,1600.0
1970-11-01,m,BLUU,324.0
1970-12-01,m,BBFW,310.0
1970-12-01,m,BLUU,185.0
1971-01-01,a,BBFW,13551.0
1971-01-01,m,BBFW,2043.0
1971-01-01,a,BCAJ,23935.0
1971-01-01,q,BCAJ,23947.0
1971-01-01,m,BLUU,296.0
1971-01-01,a,DYDC,26408.0
1971-01-01,q,DYDC,26427.0
1971-01-01,a,DYDH,25844.0
1971-01-01,q,DYDH,25866.0
1971-01-01,a,DYZN,2088.0
1971-01-01,q,DYZN,2094.0
1971-01-01,a,LF22,75.0
1971-01-01,q,LF22,75.1
1971-01-01,a,LF23,55.5
1971-01-01,q,LF23,55.5
1971-01-01,a,LF24,71.8
1971-01-01,q,LF24,72.2
1971-01-01,a,LF25,52.7
1971-01-01,q,LF25,52.8
1971-01-01,a,LF2G,24122.0
1971-01-01,q,LF2G,24219.0
1971-01-01,a,LF2H,8958.0
1971-01-01,q,LF2H,8973.0
1971-01-01,a,LF2I,1045.0
1971-01-01,q,LF2I,967.0
1971-01-01,a,LF2J,480.0
1971-01-01,q,LF2J,469.0
1971-01-01,a,LF2K,25168.0
1971-01-01,q,LF2K,25187.0
1971-01-01,a,LF2L,9437.0
1971-01-01,q,LF2L,9441.0
1971-01-01,a,LF2M,8412.0
1971-01-01,q,LF2M,8373.0
1971-01-01,a,LF2N,7562.0
1971-01-01,q,LF2N,7557.0
1971-01-01,a,LF2O,33580.0
1971-01-01,q,LF2O,33559.0
1971-01-01,a,LF2P,17000.0
1971-01-01,q,LF2P,16998.0
1971-01-01,a,LF2Q,4.2
1971-01-01,q,LF2Q,3.8
1971-01-01,a,LF2R,5.1
1971-01-01,q,LF2R,5.0
1971-01-01,a,LF2S,25.0
1971-01-01,q,LF2S,24.9
1971-01-01,a,LF2T,44.5
1971-01-01,q,LF2T,44.5
1971-01-01,a,LOJU,0.0
1971-01-01,q,LOJU,0.0
1971-01-01,a,LOJX,385.0
1971-01-01,q,LOJX,386.0
1971-01-01,a,MGRZ,24507.0
1971-01-01,q,MGRZ,24613.0
1971-01-01,a,MGSA,15498.0
1971-01-01,q,MGSA,15591.0
1971-01-01,a,MGSB,9008.0
1971-01-01,q,MGSB,9022.0
1971-01-01,a,MGSC,1058.0
1971-01-01,q,MGSC,980.0
1971-01-01,a,MGSD,579.0
1971-01-01,q,MGSD,512.0
1971-01-01,a,MGSE,479.0
1971-01-01,q,MGSE,468.0
1971-01-01,a,MGSF,25565.0
1971-01-01,q,MGSF,25593.0
1971-01-01,a,MGSG,16078.0
1971-01-01,q,MGSG,16103.0
1971-01-01,a,MGSH,9487.0
1971-01-01,q,MGSH,9490.0
1971-01-01,a,MGSI,15024.0
1971-01-01,q,MGSI,14919.0
1971-01-01,a,MGSJ,3229.0
1971-01-01,q,MGSJ,3161.0
1971-01-01,a,MGSK,11796.0
1971-01-01,q,MGSK,11758.0
1971-01-01,a,MGSL,40589.0
1971-01-01,q,MGSL,40513.0
1971-01-01,a,MGSM,19306.0
1971-01-01,q,MGSM,19265.0
1971-01-01,a,MGSN,21283.0
1971-01-01,q,MGSN,21248.0
1971-01-01,a,MGSP,94.9
1971-01-01,q,MGSP,95.1
1971-01-01,a,MGSR,60.4
1971-01-01,q,MGSR,60.8
1971-01-01,a,MGSS,80.2
1971-01-01,q,MGSS,80.9
1971-01-01,a,MGST,42.3
1971-01-01,q,MGST,42.5
1971-01-01,a,MGSV,91.4
1971-01-01,q,MGSV,92.1
1971-01-01,a,MGSX,4.1
1971-01-01,q,MGSX,3.8
1971-01-01,a,MGSY,3.6
1971-01-01,q,MGSY,3.2
1971-01-01,a,MGSZ,5.1
1971-01-01,q,MGSZ,4.9
1971-01-01,a,MGWG,63.0
1971-01-01,q,MGWG,63.2
1971-01-01,a,MGWH,83.3
1971-01-01,q,MGWH,83.6
1971-01-01,a,MGWI,44.6
1971-01-01,q,MGWI,44.7
1971-01-01,a,YBSF,15164.0
1971-01-01,q,YBSF,15247.0
1971-01-01,a,YBSI,566.0
1971-01-01,q,YBSI,499.0
1971-01-01,a,YBSL,15731.0
1971-01-01,q,YBSL,15746.0
1971-01-01,a,YBSO,850.0
1971-01-01,q,YBSO,815.0
1971-01-01,a,YBTC,37.0
1971-01-01,q,YBTC,36.8
1971-01-01,a,YBTD,16.7
1971-01-01,q,YBTD,16.4
1971-01-01,a,YBTE,55.4
1971-01-01,q,YBTE,55.3
1971-01-01,a,YBTG,16580.0
1971-01-01,q,YBTG,16561.0
1971-01-01,a,YBTJ,3.6
1971-01-01,q,YBTJ,3.2
1971-01-01,a,YBTM,5.1
1971-01-01,q,YBTM,4.9
1971-01-01,a,YBUS,862.5
1971-01-01,q,YBUS,864.3
1971-01-01,a,YBUT,626.2
1971-01-01,q,YBUT,628.3
1971-01-01,a,YBUU,236.3
1971-01-01,q,YBUU,235.9
1971-02-01,m,BBFW,5119.0
1971-02-01,m,BLUU,285.0
1971-02-01,m,LF22,75.1
