LOCATION,INDICATOR,SUBJECT,Subject,MEASURE,FREQUENCY,TIME_PERIOD,OBS_VALUE
DEU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,13.646141
DNK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,9.0127239
DNK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,8.6677923
DNK,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,8.845994
ESP,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,22.630316
ESP,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,22.921213
ESP,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,22.326014
EST,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,16.984982
EST,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,19.014498
EST,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,21.056608
FIN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,11.327432
FIN,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,11.955111
FIN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,12.591162
FRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,15.63128
FRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,13.877954
FRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,17.375259
GBR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,13.391606
GBR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,18.009232
GBR,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,15.673461
GRC,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,16.617811
GRC,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,11.90794
GRC,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,21.476574
HUN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,21.306501
HUN,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,17.737835
HUN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,14.25385
IRL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,19.308939
IRL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,17.852224
IRL,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,18.578489
ISL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,10.866758
ISL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,13.159089
ISL,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,12.050703
ISR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,28.850647
ISR,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,28.70093
ISR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,28.55788
ITA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,17.92234
ITA,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,21.167088
ITA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,24.512722
JPN,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,12.200111
JPN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,15.610286
JPN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,8.9199333
LUX,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,7.9304276
LUX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,7.463501
LUX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,8.422883
LVA,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,20.202469
LVA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,19.065889
LVA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,21.303289
MEX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,37.583237
MEX,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,24.376291
MEX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,10.591629
NLD,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,6.9999967
NLD,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,6.0907412
NLD,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,7.9274497
NOR,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,7.9809151
NOR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,7.54877
NOR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,8.4331999
NZL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,19.440716
NZL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,10.16197
NZL,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,14.782221
OAVG,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,13.124262
OAVG,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,18.55157
OAVG,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,15.825296
POL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,10.940081
POL,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,14.222003
POL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,17.550377
PRT,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,12.796033
PRT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,10.897424
PRT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,14.75503
SVK,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,16.115896
SVK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,11.897204
SVK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,20.511074
SVN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,9.0246334
SVN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,9.049695
SVN,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,9.0366173
SWE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,11.002766
SWE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,10.981492
SWE,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,10.992398
TUR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,23.987865
TUR,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,39.581005
TUR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,55.450012
USA,NEET,15_29,15-29 year-olds,PC_AGE,A,2009,14.538002
USA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2009,14.561082
USA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2009,14.515277
AUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2010,14.777301
AUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2010,8.9677057
